01xxxxxx201123  220    025006 -9173 63.0 82.0 94.5 96.3 698 277M MK
01xxxxxx201123  220    025006 -9173 63.0 82.0 95.4 96.4 698 263M MK
01xxxxxx201201 1530    024008 -9178 66.3 82.0 94.5 96.3 700 292M MK
01xxxxxx201201 1530    024008 -9178 66.3 82.0 95.4 96.5 700 278M MK
